,part_id,word,reaction_time,slider_order,energy,complexity,movement,replication,communication,monitoring,reaction,variety,mistakes,learning,goal_setting,freewill,agency,goal_directedness,cluster
1205,7039339.0,computer,35030.90000003576,7,100.0,100.0,9.0,4.0,70.0,83.0,5.0,92.0,51.0,68.0,50.0,7.0,53.0,57.0,2.0
1206,7039339.0,virtual_assistant,25887.30000001192,7,91.0,100.0,8.0,6.0,90.0,88.0,83.0,88.0,90.0,88.0,81.0,33.0,59.0,86.0,2.0
1207,7039339.0,car,43536.69999998808,7,100.0,100.0,48.0,4.0,50.0,93.0,17.0,16.0,57.0,18.0,40.0,11.0,65.0,76.0,3.0
1208,7039339.0,autonomous_car,28887.900000035763,7,100.0,100.0,100.0,0.0,76.0,96.0,100.0,34.0,40.0,97.0,70.0,28.0,65.0,76.0,2.0
1209,7039339.0,thermostat,55040.89999997616,7,25.0,10.0,8.0,6.0,72.0,74.0,76.0,4.0,27.0,6.0,15.0,6.0,50.0,80.0,3.0
1210,7039339.0,tree,31443.19999998808,7,96.0,100.0,6.0,100.0,18.0,47.0,93.0,7.0,6.0,32.0,17.0,7.0,7.0,78.0,4.0
1211,7039339.0,smartphone,33738.80000001192,7,94.0,100.0,6.0,5.0,80.0,93.0,9.0,84.0,59.0,66.0,75.0,10.0,77.0,72.0,2.0
1212,7039339.0,dolphin,28116.700000047684,7,89.0,100.0,100.0,100.0,100.0,90.0,78.0,67.0,90.0,78.0,80.0,66.0,9.0,83.0,5.0
1213,7039339.0,robot,31574.80000001192,7,100.0,100.0,79.0,6.0,80.0,91.0,75.0,82.0,83.0,77.0,76.0,17.0,78.0,66.0,2.0
1214,7039339.0,robot_vacuum_cleaner,33279.0,7,92.0,84.0,100.0,0.0,33.0,49.0,88.0,6.0,82.0,41.0,85.0,12.0,76.0,85.0,3.0
1215,7039339.0,wristwatch,29957.69999998808,7,71.0,95.0,6.0,6.0,71.0,11.0,10.0,9.0,30.0,8.0,15.0,7.0,78.0,78.0,3.0
1216,7039339.0,jelly_fish,24648.80000001192,7,86.0,100.0,100.0,100.0,83.0,84.0,88.0,53.0,86.0,74.0,71.0,62.0,9.0,80.0,0.0
1217,7039339.0,hammer,22761.10000002384,7,20.0,8.0,8.0,8.0,10.0,11.0,7.0,11.0,14.0,11.0,13.0,9.0,55.0,80.0,1.0
1218,7039339.0,biological_virus,26923.900000035763,7,91.0,94.0,93.0,92.0,55.0,88.0,94.0,62.0,11.0,88.0,15.0,70.0,6.0,78.0,4.0
1219,7039339.0,chimpanzee,21305.5,7,92.0,94.0,96.0,95.0,89.0,92.0,87.0,74.0,91.0,84.0,80.0,71.0,14.0,82.0,5.0
1220,7039348.0,human,61159.70000000298,7,98.0,99.0,97.0,69.0,98.0,96.0,90.0,100.0,99.0,99.0,85.0,98.0,83.0,88.0,5.0
1221,7039348.0,rock,55581.69999998808,7,3.0,30.0,1.0,1.0,0.0,2.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1222,7039348.0,robot,34461.90000000596,7,91.0,96.0,47.0,13.0,51.0,79.0,61.0,90.0,92.0,26.0,10.0,11.0,51.0,59.0,2.0
1223,7039348.0,thermostat,111596.89999999106,7,57.0,66.0,2.0,3.0,24.0,25.0,73.0,19.0,45.0,1.0,0.0,0.0,31.0,0.0,3.0
1224,7039348.0,jelly_fish,38202.20000000298,7,75.0,19.0,51.0,41.0,19.0,7.0,79.0,15.0,23.0,19.0,3.0,9.0,21.0,8.0,0.0
1225,7039348.0,chimpanzee,31508.20000000298,7,95.0,89.0,94.0,96.0,54.0,50.0,96.0,96.0,64.0,58.0,38.0,58.0,18.0,19.0,5.0
1226,7039348.0,computer_virus,31885.59999999404,7,26.0,78.0,1.0,36.0,3.0,3.0,5.0,18.0,26.0,2.0,2.0,3.0,36.0,40.0,4.0
1227,7039348.0,autonomous_car,34874.20000000298,7,93.0,96.0,39.0,2.0,5.0,4.0,24.0,65.0,55.0,5.0,2.0,2.0,25.0,3.0,2.0
1228,7039348.0,wristwatch,41336.69999998808,7,97.0,87.0,1.0,3.0,38.0,13.0,2.0,1.0,31.0,3.0,4.0,3.0,22.0,27.0,3.0
1229,7039348.0,chicken,32353.89999999106,7,97.0,92.0,92.0,88.0,31.0,34.0,98.0,58.0,39.0,36.0,3.0,15.0,6.0,9.0,0.0
1230,7039348.0,tree,26164.20000000298,7,36.0,42.0,3.0,29.0,1.0,3.0,89.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0
1231,7039348.0,biological_virus,24700.0,7,3.0,8.0,14.0,58.0,2.0,3.0,64.0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0
1232,7039348.0,smartphone,28369.40000000596,7,99.0,95.0,1.0,0.0,47.0,64.0,45.0,97.0,78.0,43.0,2.0,3.0,23.0,37.0,2.0
1233,7039348.0,dolphin,29185.20000000298,7,66.0,93.0,84.0,54.0,47.0,18.0,77.0,40.0,48.0,55.0,5.0,46.0,10.0,10.0,5.0
1234,7039348.0,computer,28944.79999999702,7,94.0,99.0,1.0,1.0,46.0,48.0,21.0,97.0,61.0,90.0,7.0,3.0,34.0,71.0,2.0
1235,7039348.0,virtual_assistant,34116.59999999404,7,66.0,97.0,3.0,2.0,94.0,59.0,21.0,99.0,73.0,77.0,15.0,3.0,44.0,61.0,2.0
1236,7039348.0,car,46068.40000000596,7,74.0,96.0,96.0,2.0,2.0,24.0,22.0,69.0,37.0,4.0,9.0,3.0,13.0,14.0,3.0
1237,7039348.0,hammer,24906.0,7,0.0,9.0,5.0,4.0,3.0,3.0,4.0,3.0,21.0,3.0,5.0,5.0,17.0,48.0,1.0
1238,7039348.0,robot_vacuum_cleaner,34128.90000000596,7,84.0,85.0,85.0,3.0,22.0,49.0,48.0,17.0,69.0,33.0,6.0,4.0,30.0,55.0,3.0
1239,7039348.0,artificial_intelligence,27832.40000000596,7,49.0,97.0,5.0,1.0,69.0,66.0,51.0,62.0,76.0,74.0,19.0,3.0,40.0,65.0,2.0
1240,7039361.0,rock,53432.19999992848,7,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1241,7039361.0,human,32203.10000002384,7,100.0,100.0,100.0,100.0,100.0,100.0,57.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0
1242,7039361.0,robot,31367.39999997616,7,100.0,100.0,100.0,0.0,100.0,1.0,13.0,100.0,12.0,50.0,0.0,0.0,0.0,0.0,2.0
1243,7039361.0,wristwatch,38683.90000009537,7,41.0,41.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,0.0,0.0,3.0,0.0,0.0,3.0
1244,7039361.0,jelly_fish,43472.10000002384,7,89.0,0.0,100.0,100.0,5.0,0.0,58.0,58.0,33.0,19.0,0.0,48.0,4.0,1.0,0.0
1245,7039361.0,artificial_intelligence,36240.19999992848,7,91.0,100.0,0.0,0.0,100.0,64.0,0.0,100.0,78.0,100.0,6.0,6.0,21.0,7.0,2.0
1246,7039361.0,chicken,36285.89999997616,7,88.0,71.0,100.0,100.0,64.0,25.0,56.0,58.0,73.0,4.0,46.0,82.0,30.0,77.0,0.0
1247,7039361.0,biological_virus,27254.09999990464,7,59.0,25.0,8.0,66.0,0.0,0.0,95.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1248,7039361.0,thermostat,64771.69999992848,7,70.0,41.0,0.0,0.0,23.0,41.0,69.0,43.0,50.0,0.0,0.0,0.0,0.0,93.0,3.0
1249,7039361.0,robot_vacuum_cleaner,33789.0,7,89.0,100.0,100.0,0.0,19.0,78.0,100.0,100.0,94.0,0.0,5.0,10.0,32.0,91.0,3.0
1250,7039361.0,computer_virus,42391.300000071526,7,59.0,100.0,99.0,99.0,51.0,4.0,100.0,100.0,17.0,43.0,8.0,79.0,79.0,83.0,4.0
1251,7039361.0,computer,41547.70000004768,7,100.0,100.0,0.0,0.0,18.0,33.0,0.0,100.0,42.0,2.0,4.0,0.0,11.0,27.0,2.0
1252,7039361.0,smartphone,22876.699999928474,7,94.0,100.0,0.0,0.0,27.0,29.0,51.0,100.0,44.0,0.0,0.0,0.0,9.0,20.0,2.0
1253,7039361.0,virtual_assistant,32396.200000047684,7,81.0,21.0,0.0,0.0,100.0,29.0,29.0,100.0,55.0,10.0,3.0,0.0,4.0,8.0,2.0
1254,7039361.0,dolphin,23722.0,7,86.0,100.0,100.0,100.0,100.0,32.0,34.0,84.0,45.0,41.0,78.0,91.0,78.0,80.0,5.0
1255,7039361.0,chimpanzee,25613.199999928474,7,100.0,100.0,100.0,100.0,98.0,98.0,95.0,100.0,95.0,94.0,54.0,95.0,94.0,93.0,5.0
1256,7039361.0,autonomous_car,27998.5,7,99.0,100.0,100.0,0.0,0.0,26.0,4.0,50.0,62.0,0.0,0.0,0.0,0.0,0.0,2.0
1257,7039361.0,hammer,24197.10000002384,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1258,7039361.0,car,30259.0,7,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,3.0
1259,7039361.0,tree,25567.900000095367,7,71.0,48.0,0.0,46.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1260,7039458.0,human,23532.29999999702,7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0
1261,7039458.0,rock,27316.20000000298,7,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1262,7039458.0,computer,52669.20000000298,7,100.0,100.0,0.0,0.0,100.0,100.0,38.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,2.0
1263,7039458.0,car,18305.09999999404,7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1264,7039458.0,autonomous_car,33158.09999999404,7,100.0,100.0,0.0,0.0,0.0,48.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,2.0
1265,7039458.0,thermostat,35404.40000000596,7,100.0,29.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0
1266,7039458.0,dolphin,37537.5,7,100.0,84.0,100.0,100.0,100.0,61.0,100.0,100.0,100.0,100.0,100.0,57.0,100.0,100.0,5.0
1267,7039458.0,biological_virus,33767.5,7,21.0,0.0,0.0,100.0,0.0,23.0,100.0,0.0,0.0,84.0,39.0,0.0,0.0,87.0,4.0
1268,7039458.0,smartphone,22271.69999999553,7,100.0,100.0,0.0,0.0,80.0,82.0,64.0,100.0,0.0,72.0,0.0,0.0,80.0,100.0,2.0
1269,7039458.0,artificial_intelligence,53164.0,7,100.0,100.0,100.0,59.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,98.0,100.0,2.0
1270,7039458.0,chimpanzee,22783.29999999702,7,100.0,87.0,100.0,100.0,89.0,73.0,100.0,100.0,86.0,100.0,100.0,39.0,100.0,100.0,5.0
1271,7039458.0,jelly_fish,58191.10000000149,7,100.0,46.0,100.0,100.0,40.0,42.0,100.0,59.0,80.0,58.0,64.0,19.0,23.0,68.0,0.0
1272,7039458.0,robot_vacuum_cleaner,28091.5,7,100.0,100.0,100.0,0.0,52.0,56.0,100.0,71.0,0.0,91.0,0.0,0.0,76.0,100.0,3.0
1273,7039458.0,wristwatch,23846.0,7,100.0,78.0,0.0,0.0,44.0,100.0,65.0,100.0,0.0,62.0,0.0,0.0,83.0,100.0,3.0
1274,7039458.0,tree,24270.30000000447,7,100.0,74.0,0.0,0.0,0.0,35.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1275,7039458.0,computer_virus,24998.89999999851,7,64.0,82.0,100.0,100.0,75.0,48.0,100.0,75.0,0.0,97.0,0.0,0.0,100.0,100.0,4.0
1276,7039458.0,virtual_assistant,118785.70000000298,7,100.0,70.0,0.0,0.0,80.0,72.0,85.0,87.0,44.0,100.0,0.0,0.0,100.0,100.0,2.0
1277,7039458.0,hammer,24441.5,7,57.0,16.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1278,7039458.0,chicken,18770.89999999851,7,100.0,72.0,100.0,100.0,86.0,51.0,75.0,63.0,71.0,74.0,72.0,54.0,79.0,100.0,0.0
1279,7039458.0,robot,17654.09999999404,7,100.0,91.0,100.0,39.0,100.0,71.0,100.0,100.0,0.0,100.0,64.0,0.0,73.0,81.0,2.0
1280,7039252.0,human,98744.19999998808,8,100.0,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,79.0,73.0,100.0,5.0
1281,7039252.0,rock,38097.5,8,12.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1282,7039252.0,biological_virus,34789.19999998808,8,58.0,34.0,33.0,72.0,0.0,0.0,70.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,4.0
1283,7039252.0,robot_vacuum_cleaner,38092.90000003576,8,100.0,89.0,70.0,0.0,22.0,38.0,48.0,30.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0
1284,7039252.0,artificial_intelligence,31539.60000002384,8,100.0,91.0,66.0,0.0,90.0,85.0,85.0,85.0,63.0,69.0,48.0,0.0,20.0,70.0,2.0
1285,7039252.0,wristwatch,25970.5,8,70.0,83.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1286,7039252.0,tree,32110.30000001192,8,84.0,0.0,14.0,7.0,0.0,0.0,60.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1287,7039252.0,chicken,34663.69999998808,8,100.0,0.0,100.0,100.0,34.0,0.0,74.0,41.0,84.0,54.0,0.0,70.0,11.0,0.0,0.0
1288,7039252.0,virtual_assistant,26836.200000047684,8,68.0,78.0,0.0,0.0,84.0,22.0,51.0,80.0,17.0,70.0,0.0,0.0,14.0,0.0,2.0
1289,7039252.0,thermostat,27102.69999998808,8,58.0,33.0,0.0,0.0,0.0,0.0,51.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1290,7039252.0,smartphone,26802.900000035763,8,79.0,70.0,0.0,0.0,15.0,0.0,0.0,54.0,36.0,8.0,0.0,0.0,0.0,0.0,2.0
1291,7039252.0,computer_virus,35905.59999996424,8,22.0,11.0,0.0,34.0,0.0,0.0,38.0,34.0,16.0,10.0,0.0,0.0,0.0,0.0,4.0
1292,7039252.0,jelly_fish,31958.19999998808,8,100.0,0.0,100.0,100.0,21.0,0.0,68.0,24.0,45.0,52.0,0.0,28.0,0.0,0.0,0.0
1293,7039252.0,autonomous_car,26307.5,8,100.0,92.0,77.0,0.0,58.0,18.0,83.0,66.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0
1294,7039252.0,chimpanzee,26583.10000002384,8,100.0,2.0,100.0,100.0,92.0,50.0,84.0,53.0,52.0,66.0,38.0,49.0,24.0,36.0,5.0
1295,7039252.0,computer,29569.0,8,100.0,88.0,0.0,0.0,51.0,61.0,16.0,82.0,62.0,44.0,0.0,0.0,0.0,0.0,2.0
1296,7039252.0,dolphin,24585.69999998808,8,100.0,0.0,100.0,100.0,91.0,28.0,87.0,63.0,69.0,80.0,55.0,47.0,27.0,47.0,5.0
1297,7039252.0,hammer,50876.89999997616,8,26.0,10.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1298,7039252.0,robot,30604.0,8,100.0,100.0,100.0,38.0,95.0,79.0,92.0,100.0,70.0,92.0,75.0,6.0,28.0,75.0,2.0
1299,7039252.0,car,40881.5,8,100.0,100.0,28.0,0.0,0.0,0.0,48.0,23.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0
1300,7039269.0,rock,62672.20000004768,8,0.0,83.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
1301,7039269.0,human,28695.699999928474,8,99.0,99.0,99.0,98.0,99.0,99.0,99.0,99.0,100.0,100.0,99.0,85.0,74.0,99.0,5.0
1302,7039269.0,smartphone,38361.5,8,100.0,100.0,0.0,1.0,45.0,1.0,45.0,99.0,0.0,72.0,2.0,0.0,2.0,3.0,2.0
1303,7039269.0,robot,31224.60000002384,8,99.0,99.0,99.0,1.0,98.0,0.0,98.0,99.0,49.0,99.0,0.0,10.0,16.0,75.0,2.0
1304,7039269.0,chimpanzee,26679.39999997616,8,98.0,99.0,99.0,97.0,60.0,16.0,96.0,97.0,60.0,92.0,32.0,32.0,44.0,71.0,5.0
1305,7039269.0,jelly_fish,39080.5,8,95.0,51.0,97.0,40.0,0.0,0.0,86.0,34.0,2.0,1.0,0.0,43.0,0.0,0.0,0.0
1306,7039269.0,tree,22691.89999997616,8,43.0,61.0,0.0,23.0,1.0,0.0,33.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0
1307,7039269.0,computer,28902.29999995232,8,99.0,99.0,0.0,1.0,80.0,32.0,53.0,99.0,0.0,67.0,0.0,1.0,12.0,24.0,2.0
1308,7039269.0,chicken,28246.79999995232,8,98.0,99.0,99.0,99.0,0.0,2.0,65.0,24.0,15.0,4.0,0.0,14.0,1.0,0.0,0.0
1309,7039269.0,robot_vacuum_cleaner,28797.0,8,99.0,99.0,100.0,0.0,9.0,29.0,35.0,61.0,8.0,15.0,0.0,0.0,3.0,9.0,3.0
1310,7039269.0,thermostat,23842.0,8,44.0,20.0,0.0,0.0,2.0,0.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1311,7039269.0,wristwatch,25743.09999990464,8,100.0,86.0,20.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
1312,7039269.0,virtual_assistant,26546.10000002384,8,90.0,93.0,11.0,0.0,81.0,38.0,39.0,64.0,7.0,32.0,10.0,1.0,2.0,15.0,2.0
1313,7039269.0,artificial_intelligence,23540.60000002384,8,85.0,43.0,8.0,0.0,75.0,7.0,44.0,22.0,27.0,31.0,15.0,4.0,2.0,11.0,2.0
1314,7039269.0,computer_virus,28598.400000095367,8,67.0,98.0,76.0,22.0,0.0,0.0,6.0,9.0,10.0,14.0,0.0,0.0,0.0,20.0,4.0
1315,7039269.0,biological_virus,26173.30000007153,8,62.0,100.0,72.0,66.0,0.0,9.0,20.0,20.0,0.0,17.0,0.0,0.0,3.0,0.0,4.0
1316,7039269.0,dolphin,26131.10000002384,8,97.0,92.0,97.0,96.0,28.0,20.0,77.0,89.0,49.0,71.0,11.0,18.0,0.0,19.0,5.0
1317,7039269.0,hammer,26578.0,8,13.0,25.0,0.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0
1318,7039269.0,autonomous_car,28528.0,8,99.0,99.0,88.0,0.0,27.0,17.0,55.0,73.0,49.0,9.0,2.0,2.0,0.0,4.0,2.0
1319,7039269.0,car,32082.199999928474,8,99.0,99.0,0.0,0.0,2.0,0.0,0.0,61.0,5.0,0.0,0.0,0.0,0.0,20.0,3.0
1320,7039286.0,human,29068.699999809265,8,99.0,100.0,98.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,45.0,100.0,5.0
1321,7039286.0,rock,21247.0,8,2.0,45.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1322,7039286.0,car,39018.7000002861,8,100.0,100.0,59.0,0.0,66.0,25.0,26.0,63.0,45.0,25.0,0.0,0.0,0.0,0.0,3.0
1323,7039286.0,tree,26840.0,8,100.0,100.0,0.0,100.0,19.0,0.0,69.0,43.0,24.0,43.0,32.0,46.0,0.0,28.0,4.0
1324,7039286.0,computer,28822.09999990464,8,100.0,100.0,0.0,0.0,77.0,66.0,20.0,100.0,90.0,100.0,10.0,13.0,0.0,9.0,2.0
1325,7039286.0,chimpanzee,20639.199999809265,8,100.0,100.0,100.0,100.0,100.0,87.0,77.0,79.0,84.0,86.0,73.0,100.0,32.0,66.0,5.0
1326,7039286.0,robot_vacuum_cleaner,28459.199999809265,8,100.0,100.0,100.0,0.0,21.0,57.0,54.0,21.0,77.0,55.0,36.0,0.0,14.0,33.0,3.0
1327,7039286.0,wristwatch,23777.39999961853,8,100.0,100.0,0.0,0.0,73.0,0.0,0.0,67.0,25.0,28.0,5.0,0.0,18.0,0.0,3.0
1328,7039286.0,thermostat,26388.09999990464,8,89.0,77.0,0.0,0.0,25.0,0.0,70.0,22.0,0.0,0.0,21.0,0.0,0.0,23.0,3.0
1329,7039286.0,robot,22999.10000038147,8,100.0,100.0,100.0,0.0,65.0,42.0,52.0,42.0,53.0,59.0,22.0,9.0,10.0,23.0,2.0
1330,7039286.0,virtual_assistant,24801.900000095367,8,100.0,23.0,0.0,0.0,100.0,53.0,81.0,100.0,82.0,82.0,32.0,10.0,19.0,34.0,2.0
1331,7039286.0,chicken,21940.199999809265,8,100.0,65.0,100.0,100.0,93.0,32.0,84.0,61.0,84.0,85.0,30.0,49.0,2.0,33.0,0.0
1332,7039286.0,jelly_fish,24312.10000038147,8,100.0,46.0,100.0,100.0,76.0,45.0,65.0,32.0,67.0,62.0,23.0,30.0,11.0,24.0,0.0
1333,7039286.0,artificial_intelligence,23673.10000038147,8,100.0,65.0,0.0,11.0,83.0,51.0,65.0,100.0,71.0,67.0,47.0,11.0,20.0,48.0,2.0
1334,7039286.0,autonomous_car,27015.10000038147,8,100.0,70.0,100.0,0.0,85.0,37.0,67.0,23.0,71.0,72.0,30.0,8.0,20.0,30.0,2.0
1335,7039286.0,dolphin,19170.0,8,100.0,79.0,100.0,100.0,84.0,44.0,67.0,58.0,65.0,67.0,41.0,67.0,11.0,39.0,5.0
1336,7039286.0,computer_virus,23131.09999990464,8,100.0,73.0,0.0,100.0,86.0,25.0,0.0,75.0,69.0,75.0,59.0,0.0,15.0,60.0,4.0
1337,7039286.0,hammer,20416.0,8,0.0,23.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
1338,7039286.0,smartphone,23099.39999961853,8,98.0,77.0,0.0,0.0,100.0,13.0,14.0,100.0,59.0,57.0,11.0,0.0,9.0,10.0,2.0
1339,7039286.0,biological_virus,24368.0,8,100.0,70.0,100.0,100.0,16.0,18.0,74.0,68.0,75.0,79.0,9.0,39.0,3.0,10.0,4.0
1340,7039295.0,rock,30798.299999999814,8,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1341,7039295.0,human,33500.700000000186,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0
1342,7039295.0,wristwatch,33326.200000000186,8,48.0,100.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1343,7039295.0,dolphin,39064.700000000186,8,100.0,100.0,100.0,100.0,81.0,45.0,100.0,82.0,82.0,81.0,25.0,100.0,73.0,73.0,5.0
1344,7039295.0,autonomous_car,38793.80000000028,8,100.0,100.0,50.0,0.0,0.0,16.0,73.0,0.0,77.0,0.0,0.0,0.0,0.0,65.0,2.0
1345,7039295.0,smartphone,32321.799999999814,8,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1346,7039295.0,computer_virus,31569.19999999972,8,0.0,47.0,0.0,49.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,47.0,4.0
1347,7039295.0,robot,28834.899999999907,8,48.0,100.0,50.0,0.0,19.0,19.0,54.0,50.0,52.0,20.0,21.0,0.0,0.0,84.0,2.0
1348,7039295.0,robot_vacuum_cleaner,28247.100000000093,8,48.0,50.0,48.0,0.0,0.0,0.0,75.0,0.0,76.0,0.0,0.0,0.0,0.0,50.0,3.0
1349,7039295.0,jelly_fish,32827.700000000186,8,100.0,51.0,100.0,100.0,19.0,0.0,100.0,0.0,49.0,51.0,14.0,100.0,47.0,47.0,0.0
1350,7039295.0,chimpanzee,31431.299999999814,8,100.0,100.0,100.0,100.0,81.0,80.0,100.0,80.0,80.0,82.0,77.0,100.0,79.0,77.0,5.0
1351,7039295.0,virtual_assistant,28738.600000000093,8,49.0,44.0,0.0,0.0,16.0,19.0,52.0,48.0,51.0,0.0,0.0,0.0,0.0,51.0,2.0
1352,7039295.0,thermostat,28088.100000000093,8,48.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1353,7039295.0,biological_virus,29832.19999999972,8,100.0,48.0,69.0,100.0,0.0,0.0,49.0,0.0,48.0,50.0,0.0,0.0,49.0,49.0,4.0
1354,7039295.0,car,22683.600000000093,8,100.0,100.0,50.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1355,7039295.0,artificial_intelligence,31269.5,8,100.0,100.0,0.0,10.0,21.0,50.0,77.0,47.0,76.0,24.0,16.0,0.0,47.0,74.0,2.0
1356,7039295.0,tree,23085.100000000093,8,100.0,51.0,0.0,100.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1357,7039295.0,hammer,20154.899999999907,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1358,7039295.0,computer,23212.100000000093,8,100.0,100.0,0.0,0.0,0.0,10.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1359,7039295.0,chicken,29096.899999999907,8,48.0,48.0,100.0,100.0,22.0,10.0,52.0,51.0,51.0,50.0,18.0,100.0,49.0,52.0,0.0
1360,7039301.0,rock,56996.79999995232,8,0.0,75.0,0.0,38.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1361,7039301.0,human,54519.5,8,62.0,91.0,73.0,100.0,63.0,79.0,83.0,80.0,89.0,100.0,95.0,50.0,52.0,95.0,5.0
1362,7039301.0,smartphone,40392.0,8,90.0,75.0,11.0,10.0,74.0,89.0,24.0,87.0,38.0,56.0,25.0,8.0,49.0,85.0,2.0
1363,7039301.0,robot,48685.59999990463,8,100.0,97.0,47.0,23.0,51.0,49.0,88.0,67.0,92.0,90.0,27.0,36.0,14.0,23.0,2.0
1364,7039301.0,autonomous_car,249997.8000001908,8,95.0,82.0,92.0,17.0,97.0,56.0,89.0,32.0,97.0,91.0,13.0,4.0,13.0,21.0,2.0
1365,7039301.0,computer_virus,32032.80000019073,8,70.0,81.0,12.0,75.0,86.0,75.0,86.0,53.0,17.0,89.0,21.0,10.0,27.0,60.0,4.0
1366,7039301.0,car,826001.0,8,84.0,84.0,37.0,37.0,76.0,69.0,68.0,81.0,24.0,26.0,15.0,0.0,17.0,21.0,3.0
1367,7039301.0,jelly_fish,31452.5,8,71.0,36.0,48.0,85.0,46.0,27.0,76.0,16.0,13.0,0.0,6.0,0.0,8.0,6.0,0.0
1368,7039301.0,wristwatch,29248.5,8,100.0,100.0,47.0,0.0,47.0,4.0,16.0,10.0,55.0,1.0,2.0,0.0,4.0,3.0,3.0
1369,7039301.0,artificial_intelligence,44343.0,8,71.0,87.0,10.0,54.0,68.0,86.0,57.0,76.0,83.0,100.0,37.0,53.0,51.0,37.0,2.0
1370,7039301.0,tree,34608.59999990463,8,98.0,69.0,36.0,100.0,47.0,100.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,4.0
